embedding_row,sample_id,duplicate_group_id,month
3554,R002060,G005234,2022-08
3555,R002061,G001245,2022-08
3556,R002062,G003961,2022-08
3557,R002063,G000471,2022-08
3558,R002064,G005240,2022-08
3559,R002065,G004531,2022-08
3560,R002066,G002046,2022-08
3561,R002067,G003218,2022-08
3562,R002068,G002507,2022-08
3563,R002069,G000102,2022-08
3564,R002070,G001795,2022-08
3565,R002071,G005004,2022-08
3566,R002072,G002719,2022-08
3567,R002073,G001222,2022-08
3568,R002074,G000903,2022-08
3569,R002075,G004787,2022-08
3570,R002076,G002462,2022-08
3571,R002077,G000515,2022-08
3572,R002078,G003492,2022-08
3573,R002079,G000909,2022-08
3574,R002080,G000194,2022-08
3575,R002081,G001946,2022-08
3576,R002082,G000904,2022-08
3577,R002083,G003399,2022-08
3578,R002084,G004416,2022-08
3579,R002085,G004969,2022-08
3580,R002086,G000492,2022-08
3581,R002087,G004396,2022-08
3582,R002088,G002871,2022-08
3583,R002089,G001519,2022-08
3584,R002090,G002138,2022-08
3585,R002091,G000610,2022-08
3586,R002092,G003684,2022-08
3587,R002093,G002378,2022-08
3588,R002094,G004348,2022-08
3589,R002095,G000722,2022-08
3590,R002096,G005144,2022-08
3591,R002097,G000662,2022-08
3592,R002098,G003335,2022-08
3593,R002099,G002169,2022-08
3594,R002100,G001542,2022-08
3595,R002101,G002754,2022-08
3596,R002102,G000846,2022-08
3597,R002103,G003529,2022-08
3598,R002104,G004740,2022-08
3599,R002105,G001927,2022-08
3600,R002106,G004597,2022-08
3601,R002107,G000452,2022-08
3602,R002108,G004538,2022-08
3603,R002109,G002440,2022-08
3604,R002110,G003520,2022-08
3605,R002111,G000443,2022-08
3606,R002112,G004765,2022-08
3607,R002113,G000470,2022-08
3608,R002114,G002302,2022-08
3609,R002115,G002215,2022-08
3610,R002116,G002660,2022-08
3611,R002117,G004973,2022-08
3612,R002118,G002055,2022-08
3613,R002119,G004872,2022-08
3614,R002120,G003019,2022-08
3615,R002121,G002396,2022-08
3616,R002122,G003573,2022-08
3617,R002123,G002622,2022-08
3618,R002124,G004537,2022-08
3619,R002125,G000112,2022-08
3620,R002126,G001397,2022-08
3621,R002127,G003711,2022-08
3622,R002128,G003038,2022-08
3623,R002129,G000001,2022-08
3624,R002130,G000188,2022-08
3625,R002131,G004984,2022-08
3626,R002132,G000096,2022-08
3627,R002133,G002816,2022-08
3628,R002134,G001811,2022-08
3629,R002135,G002339,2022-08
3630,R002136,G003547,2022-08
3631,R002137,G000094,2022-08
3632,R002138,G001950,2022-08
3633,R002139,G000039,2022-08
3634,R002140,G003006,2022-08
3635,R002141,G005396,2022-08
3636,R002142,G002278,2022-08
3637,R002143,G002152,2022-08
3638,R002144,G003154,2022-08
3639,R002145,G003870,2022-08
3640,R002146,G001739,2022-08
3641,R002147,G000799,2022-08
3642,R002148,G002178,2022-08
3643,R002149,G001579,2022-08
3644,R002150,G005076,2022-08
3645,R002151,G003972,2022-08
3646,R002152,G004304,2022-08
3647,R002153,G001002,2022-08
3648,R002154,G000207,2022-08
3649,R002155,G005256,2022-08
3650,R002156,G001438,2022-08
3651,R002157,G001577,2022-08
3652,R002158,G005391,2022-08
3653,R002159,G002854,2022-08
3654,R002160,G003783,2022-08
3655,R002161,G000606,2022-08
3656,R002162,G000900,2022-08
3657,R002163,G004030,2022-08
3658,R002164,G001354,2022-08
3659,R002165,G000146,2022-08
3660,R002166,G002392,2022-08
3661,R002167,G001635,2022-08
3662,R002168,G001026,2022-08
3663,R002169,G000381,2022-08
3664,R002170,G000548,2022-08
3665,R002171,G003485,2022-08
3666,R002172,G005103,2022-08
3667,R002173,G001696,2022-08
3668,R002174,G004665,2022-08
3669,R002175,G002099,2022-08
3670,R002176,G004488,2022-08
3671,R002177,G003958,2022-08
3672,R002178,G003571,2022-08
3673,R002179,G003145,2022-08
3674,R002180,G004419,2022-08
3675,R002181,G003246,2022-08
3676,R002182,G000811,2022-08
3677,R002183,G003960,2022-08
3678,R002184,G003521,2022-08
3679,R002185,G002476,2022-08
3680,R002186,G003002,2022-08
3681,R002187,G004575,2022-08
3682,R002188,G003578,2022-08
3683,R002189,G004734,2022-08
3684,R002190,G004130,2022-08
3685,R002191,G003298,2022-08
3686,R002192,G001994,2022-08
3687,R002193,G000140,2022-08
3688,R002194,G002799,2022-08
3689,R002195,G004053,2022-08
3690,R002196,G002107,2022-08
3691,R002197,G002214,2022-08
3692,R002198,G004344,2022-08
3693,R002199,G003060,2022-08
3694,R002200,G000609,2022-08
3695,R002201,G003522,2022-08
3696,R002202,G002509,2022-08
3697,R002203,G003284,2022-08
3698,R002204,G004794,2022-08
3699,R002205,G004907,2022-08
3700,R002206,G005003,2022-08
3701,R002207,G004388,2022-08
3702,R002208,G003928,2022-08
3703,R002209,G002936,2022-08
3704,R002210,G002230,2022-08
3705,R002211,G002990,2022-08
3706,R002212,G003806,2022-08
3707,R002213,G002210,2022-08
3708,R002214,G004967,2022-08
3709,R002215,G001666,2022-08
3710,R002216,G001874,2022-08
3711,R002217,G000033,2022-08
3712,R002218,G002254,2022-08
3713,R002219,G001602,2022-08
3714,R002220,G001404,2022-08
3715,R002221,G004314,2022-08
3716,R002222,G003459,2022-08
3717,R002223,G003264,2022-08
3718,R002224,G004473,2022-08
3719,R002225,G000974,2022-08
3720,R002226,G003435,2022-08
3721,R002227,G001269,2022-08
3722,R002228,G000262,2022-08
3723,R002229,G004405,2022-08
3724,R002230,G000981,2022-08
3725,R002231,G000838,2022-08
3726,R002232,G001324,2022-08
3727,R002233,G002682,2022-08
3728,R002234,G004849,2022-08
3729,R002235,G000768,2022-08
3730,R002236,G001692,2022-08
3731,R002237,G001221,2022-08
3732,R002238,G001960,2022-08
3733,R002239,G004157,2022-08
3734,R002240,G005335,2022-08
3735,R002241,G001844,2022-08
3736,R002242,G002049,2022-08
3737,R002243,G000931,2022-08
3738,R002244,G004367,2022-08
3739,R002245,G001357,2022-08
3740,R002246,G005051,2022-08
3741,R002247,G000288,2022-08
3742,R002248,G001813,2022-08
3743,R002249,G001873,2022-08
3744,R002250,G004948,2022-08
3745,R002251,G003583,2022-08
3746,R002252,G002093,2022-08
3747,R002253,G001034,2022-08
3748,R002254,G005132,2022-08
3749,R002255,G002562,2022-08
3750,R002256,G002272,2022-08
3751,R002257,G003207,2022-08
3752,R002258,G004736,2022-08
3753,R002259,G004275,2022-08
3754,R002260,G003798,2022-08
3755,R002261,G001308,2022-08
3756,R002262,G001499,2022-08
3757,R002263,G004228,2022-08
3758,R002264,G001328,2022-08
3759,R002265,G003541,2022-08
3760,R002266,G000617,2022-08
3761,R002267,G001583,2022-08
3762,R002268,G005057,2022-08
3763,R002269,G002091,2022-08
3764,R002270,G004688,2022-08
3765,R002271,G003905,2022-08
3766,R002272,G002461,2022-08
3767,R002273,G003149,2022-08
3768,R002274,G001256,2022-08
3769,R002275,G003900,2022-08
3770,R002276,G004136,2022-08
3771,R002277,G002728,2022-08
3772,R002278,G001124,2022-08
3773,R002279,G001279,2022-08
3774,R002280,G003565,2022-08
3775,R002281,G000321,2022-08
3776,R002282,G005098,2022-08
3777,R002283,G005343,2022-08
3778,R002284,G001218,2022-08
3779,R002285,G004095,2022-08
3780,R002286,G004265,2022-08
3781,R002287,G000946,2022-08
3782,R002288,G002125,2022-08
3783,R002289,G000763,2022-08
3784,R002290,G003650,2022-08
3785,R002291,G005139,2022-08
3786,R002292,G001659,2022-08
3787,R002293,G002893,2022-08
3788,R002294,G003921,2022-08
3789,R002295,G005232,2022-08
3790,R002296,G002765,2022-08
3791,R002297,G005104,2022-08
3792,R002298,G001763,2022-08
3793,R002299,G003738,2022-08
3794,R002300,G000912,2022-08
3795,R002301,G004681,2022-08
3796,R002302,G002416,2022-08
3797,R002303,G000110,2022-08
3798,R002304,G004368,2022-08
3799,R002305,G002228,2022-08
3800,R002306,G004549,2022-08
3801,R002307,G005149,2022-08
3802,R002308,G004834,2022-08
3803,R002309,G000011,2022-08
3804,R002310,G000540,2022-08
3805,R002311,G003047,2022-08
3806,R002312,G001338,2022-08
3807,R002313,G003860,2022-08
3808,R002314,G003557,2022-08
3809,R002315,G003369,2022-08
3810,R000133,G002299,2023-08
3811,R000134,G004091,2023-08
3812,R000135,G004309,2023-08
3813,R000136,G000630,2023-08
3814,R000137,G004975,2023-08
3815,R000138,G003534,2023-08
3816,R000139,G001048,2023-08
3817,R000140,G002967,2023-08
3818,R000141,G000816,2023-08
3819,R000142,G003577,2023-08
3820,R000143,G001060,2023-08
3821,R000144,G002864,2023-08
3822,R000145,G000196,2023-08
3823,R000146,G002740,2023-08
3824,R000147,G003215,2023-08
3825,R000148,G001654,2023-08
3826,R000149,G002911,2023-08
3827,R000150,G002529,2023-08
3828,R000151,G002742,2023-08
3829,R000152,G004415,2023-08
3830,R000153,G003195,2023-08
3831,R000154,G002955,2023-08
3832,R000155,G004698,2023-08
3833,R000156,G000217,2023-08
3834,R000157,G002771,2023-08
3835,R000158,G000466,2023-08
3836,R000159,G005219,2023-08
3837,R000160,G000139,2023-08
3838,R000161,G005035,2023-08
3839,R000162,G002451,2023-08
3840,R000163,G003322,2023-08
3841,R000164,G003386,2023-08
3842,R000165,G000016,2023-08
3843,R000166,G002750,2023-08
3844,R000167,G002984,2023-08
3845,R000168,G000024,2023-08
3846,R000169,G002712,2023-08
3847,R000170,G001757,2023-08
3848,R000171,G000637,2023-08
3849,R000172,G000339,2023-08
3850,R000173,G000882,2023-08
3851,R000174,G003877,2023-08
3852,R000175,G003956,2023-08
3853,R000176,G003354,2023-08
3854,R000177,G002066,2023-08
3855,R000178,G001454,2023-08
3856,R000179,G003455,2023-08
3857,R000180,G004468,2023-08
3858,R000181,G000808,2023-08
3859,R000182,G004090,2023-08
3860,R000183,G004917,2023-08
3861,R000184,G001689,2023-08
3862,R000185,G000510,2023-08
3863,R000186,G001351,2023-08
3864,R000187,G005324,2023-08
3865,R000188,G003178,2023-08
3866,R000189,G005156,2023-08
3867,R000190,G004880,2023-08
3868,R000191,G002733,2023-08
3869,R000192,G000666,2023-08
3870,R000193,G003083,2023-08
3871,R000194,G004472,2023-08
3872,R000195,G003288,2023-08
3873,R000196,G005355,2023-08
3874,R000197,G000874,2023-08
3875,R000198,G003197,2023-08
3876,R000199,G004801,2023-08
3877,R000200,G002345,2023-08
3878,R000201,G003786,2023-08
3879,R000202,G000248,2023-08
3880,R000203,G002073,2023-08
3881,R000204,G001244,2023-08
3882,R000205,G000541,2023-08
3883,R000206,G004062,2023-08
3884,R000207,G000180,2023-08
3885,R000208,G005261,2023-08
3886,R000209,G002582,2023-08
3887,R000210,G002011,2023-08
3888,R000211,G004031,2023-08
3889,R000212,G004683,2023-08
3890,R000213,G004980,2023-08
3891,R000214,G003641,2023-08
3892,R000215,G000793,2023-08
3893,R000216,G002119,2023-08
3894,R000217,G002088,2023-08
3895,R000218,G000577,2023-08
3896,R000219,G001017,2023-08
3897,R000220,G004858,2023-08
3898,R000221,G005229,2023-08
3899,R000222,G002966,2023-08
3900,R000223,G000426,2023-08
3901,R000224,G005221,2023-08
3902,R000225,G005312,2023-08
3903,R000226,G001616,2023-08
3904,R000227,G002340,2023-08
3905,R000228,G004461,2023-08
3906,R000229,G002607,2023-08
3907,R000230,G004971,2023-08
3908,R000231,G000394,2023-08
3909,R000232,G005357,2023-08
3910,R000233,G004968,2023-08
3911,R000234,G003427,2023-08
3912,R000235,G001683,2023-08
3913,R000236,G000834,2023-08
3914,R000237,G003363,2023-08
3915,R000238,G001779,2023-08
3916,R000239,G004655,2023-08
3917,R000240,G005245,2023-08
3918,R000241,G002438,2023-08
3919,R000242,G002171,2023-08
3920,R000243,G005087,2023-08
3921,R000244,G000756,2023-08
3922,R000245,G001723,2023-08
3923,R000246,G003889,2023-08
3924,R000247,G003989,2023-08
3925,R000248,G004607,2023-08
3926,R000249,G001156,2023-08
3927,R000250,G001165,2023-08
3928,R000251,G001618,2023-08
3929,R000252,G003751,2023-08
3930,R000253,G005336,2023-08
3931,R000254,G002188,2023-08
3932,R000255,G000695,2023-08
3933,R000256,G004932,2023-08
3934,R000257,G003922,2023-08
3935,R000258,G003524,2023-08
3936,R000259,G001820,2023-08
3937,R000260,G004704,2023-08
3938,R000261,G002512,2023-08
3939,R000262,G003093,2023-08
3940,R000263,G004055,2023-08
3941,R000264,G004858,2023-08
3942,R000265,G000008,2023-08
3943,R000266,G004349,2023-08
3944,R000267,G000255,2023-08
3945,R000268,G002602,2023-08
3946,R000269,G001001,2023-08
3947,R000270,G000476,2023-08
3948,R000271,G001220,2023-08
3949,R000272,G005095,2023-08
3950,R000273,G001088,2023-08
3951,R000274,G000694,2023-08
3952,R000275,G001556,2023-08
3953,R000276,G005023,2023-08
3954,R000277,G000141,2023-08
3955,R000278,G003299,2023-08
3956,R000279,G005199,2023-08
3957,R000280,G002334,2023-08
3958,R000281,G003124,2023-08
3959,R000282,G001071,2023-08
3960,R000283,G002537,2023-08
3961,R000284,G005140,2023-08
3962,R000285,G002784,2023-08
3963,R000286,G001090,2023-08
3964,R000287,G003973,2023-08
3965,R000288,G003352,2023-08
3966,R000289,G005200,2023-08
3967,R000290,G002167,2023-08
3968,R000291,G004513,2023-08
3969,R000292,G004411,2023-08
3970,R000293,G000006,2023-08
3971,R000294,G001448,2023-08
3972,R000295,G001789,2023-08
3973,R000296,G000418,2023-08
3974,R000297,G004133,2023-08
3975,R000298,G004522,2023-08
3976,R000299,G005244,2023-08
3977,R000300,G003326,2023-08
3978,R000301,G002556,2023-08
3979,R000302,G002889,2023-08
3980,R000303,G000138,2023-08
3981,R000304,G001714,2023-08
3982,R000305,G003238,2023-08
3983,R000306,G002523,2023-08
3984,R000307,G002731,2023-08
3985,R000308,G004710,2023-08
3986,R000309,G003639,2023-08
3987,R000310,G003268,2023-08
3988,R000311,G000158,2023-08
3989,R000312,G002547,2023-08
3990,R000313,G005014,2023-08
3991,R000314,G000063,2023-08
3992,R000315,G003983,2023-08
3993,R000316,G002865,2023-08
3994,R000317,G001175,2023-08
3995,R000318,G004208,2023-08
3996,R000319,G001906,2023-08
3997,R000320,G003753,2023-08
3998,R000321,G002057,2023-08
3999,R000322,G000376,2023-08
4000,R000323,G000829,2023-08
4001,R000324,G004558,2023-08
4002,R000325,G001932,2023-08
4003,R000326,G003416,2023-08
4004,R000327,G004024,2023-08
4005,R000328,G005187,2023-08
4006,R000329,G001045,2023-08
4007,R000330,G002992,2023-08
4008,R000331,G001489,2023-08
4009,R000332,G000889,2023-08
4010,R000333,G002413,2023-08
4011,R000334,G003029,2023-08
4012,R000335,G003116,2023-08
4013,R000336,G000862,2023-08
4014,R000337,G003764,2023-08
4015,R000338,G001062,2023-08
4016,R000339,G003865,2023-08
4017,R000340,G001541,2023-08
4018,R000341,G000539,2023-08
4019,R000342,G002616,2023-08
4020,R000343,G001884,2023-08
4021,R000344,G001188,2023-08
4022,R000345,G000696,2023-08
4023,R000346,G004911,2023-08
4024,R000347,G000362,2023-08
4025,R000348,G001268,2023-08
4026,R000349,G004355,2023-08
4027,R000350,G004493,2023-08
4028,R000351,G004727,2023-08
4029,R000352,G001821,2023-08
4030,R000353,G003261,2023-08
4031,R000354,G002262,2023-08
4032,R000355,G000270,2023-08
4033,R000356,G002205,2023-08
4034,R000357,G000618,2023-08
4035,R000358,G000877,2023-08
4036,R000359,G000263,2023-08
4037,R000360,G001791,2023-08
4038,R000361,G004944,2023-08
4039,R000362,G002348,2023-08
4040,R000363,G002409,2023-08
4041,R000364,G003306,2023-08
4042,R000365,G005129,2023-08
4043,R000366,G002579,2023-08
4044,R000367,G003697,2023-08
4045,R000368,G005155,2023-08
4046,R000369,G000570,2023-08
4047,R000370,G000613,2023-08
4048,R000371,G003776,2023-08
4049,R000372,G004227,2023-08
4050,R000373,G004433,2023-08
4051,R000374,G000123,2023-08
4052,R000375,G001379,2023-08
4053,R000376,G002676,2023-08
4054,R000377,G000827,2023-08
4055,R000378,G001434,2023-08
4056,R000379,G002811,2023-08
4057,R000380,G004964,2023-08
4058,R000381,G001530,2023-08
4059,R000382,G001439,2023-08
4060,R000383,G002965,2023-08
4061,R000384,G004204,2023-08
4062,R000385,G005339,2023-08
4063,R000386,G002493,2023-08
4064,R000387,G002662,2023-08
4065,R000388,G004701,2023-08
4066,R000389,G003677,2023-08
4067,R000390,G000526,2023-08
4068,R000391,G003115,2023-08
4069,R000392,G001690,2023-08
4070,R000393,G005377,2023-08
4071,R000394,G004783,2023-08
4072,R000395,G004221,2023-08
4073,R000396,G003470,2023-08
4074,R000397,G004931,2023-08
4075,R000398,G002921,2023-08
4076,R000399,G001803,2023-08
4077,R000400,G004446,2023-08
4078,R000401,G004845,2023-08
4079,R000402,G002803,2023-08
4080,R000403,G003596,2023-08
4081,R000404,G000434,2023-08
4082,R000405,G005238,2023-08
4083,R000406,G004377,2023-08
4084,R000407,G000408,2023-08
4085,R000408,G003167,2023-08
4086,R000409,G003183,2023-08
4087,R000410,G000673,2023-08
4088,R000411,G003216,2023-08
4089,R000412,G004400,2023-08
4090,R000413,G003766,2023-08
4091,R000414,G000534,2023-08
4092,R000415,G004310,2023-08
4093,R000416,G003275,2023-08
4094,R000417,G000989,2023-08
4095,R000418,G002014,2023-08
4096,R000419,G000569,2023-08
4097,R000420,G001125,2023-08
4098,R000421,G000287,2023-08
4099,R000422,G002629,2023-08
4100,R000423,G003772,2023-08
4101,R000424,G001436,2023-08
4102,R000425,G001465,2023-08
4103,R000426,G004922,2023-08
4104,R000427,G004508,2023-08
4105,R000428,G003059,2023-08
4106,R000429,G001393,2023-08
4107,R000430,G001310,2023-08
4108,R000431,G002291,2023-08
4109,R000432,G001840,2023-08
4110,R000433,G004113,2023-08
4111,R000434,G004426,2023-08
4112,R000435,G001428,2023-08
4113,R000436,G002879,2023-08
4114,R000437,G000295,2023-08
4115,R000438,G000663,2023-08
4116,R000439,G002287,2023-08
4117,R000440,G003514,2023-08
4118,R000441,G002550,2023-08
4119,R000442,G000463,2023-08
4120,R000443,G002053,2023-08
4121,R000444,G004639,2023-08
4122,R000445,G003430,2023-08
4123,R000446,G003233,2023-08
4124,R000447,G001191,2023-08
4125,R000448,G000961,2023-08
4126,R000449,G003140,2023-08
4127,R000450,G003446,2023-08
4128,R000451,G003426,2023-08
4129,R000452,G004587,2023-08
4130,R000453,G001682,2023-08
4131,R000454,G003941,2023-08
4132,R000455,G003811,2023-08
4133,R000456,G004993,2023-08
4134,R000457,G000322,2023-08
4135,R000458,G001042,2023-08
4136,R000459,G003667,2023-08
4137,R000460,G004504,2023-08
4138,R000461,G000761,2023-08
4139,R000462,G000137,2023-08
4140,R000463,G002270,2023-08
4141,R000464,G002054,2023-08
4142,R000465,G003851,2023-08
4143,R000466,G004311,2023-08
4144,R000467,G001380,2023-08
4145,R000468,G000029,2023-08
4146,R000469,G000453,2023-08
4147,R000470,G003428,2023-08
4148,R000471,G002028,2023-08
4149,R000472,G000445,2023-08
4150,R000473,G004015,2023-08
4151,R000474,G003695,2023-08
4152,R000475,G003536,2023-08
4153,R000476,G003843,2023-08
4154,R000477,G003661,2023-08
4155,R000478,G001445,2023-08
4156,R000479,G002269,2023-08
4157,R000480,G004259,2023-08
4158,R000481,G002418,2023-08
4159,R000482,G004867,2023-08
4160,R000483,G000894,2023-08
4161,R000484,G000404,2023-08
4162,R000485,G004629,2023-08
4163,R000486,G004613,2023-08
4164,R000487,G002759,2023-08
4165,R000488,G003875,2023-08
4166,R000489,G001848,2023-08
4167,R000490,G003613,2023-08
4168,R000491,G005351,2023-08
4169,R000492,G001169,2023-08
4170,R000493,G003700,2023-08
4171,R000494,G004418,2023-08
4172,R000495,G002332,2023-08
4173,R000496,G001983,2023-08
4174,R000497,G003501,2023-08
4175,R000498,G003750,2023-08
4176,R000499,G004016,2023-08
4177,R000500,G001300,2023-08
4178,R000501,G000897,2023-08
4179,R000502,G004151,2023-08
4180,R000503,G000953,2023-08
4181,R000504,G004406,2023-08
4182,R000505,G001386,2023-08
4183,R000506,G004022,2023-08
4184,R000507,G001443,2023-08
4185,R000508,G005268,2023-08
4186,R000509,G002443,2023-08
4187,R000510,G001521,2023-08
4188,R000511,G000573,2023-08
4189,R000512,G004000,2023-08
4190,R000513,G004259,2023-08
4191,R000514,G000073,2023-08
4192,R000515,G000283,2023-08
4193,R000516,G002200,2023-08
4194,R000517,G000804,2023-08
4195,R000518,G002645,2023-08
4196,R000519,G004989,2023-08
4197,R000520,G004019,2023-08
4198,R000521,G002714,2023-08
4199,R000522,G004918,2023-08
4200,R000523,G001528,2023-08
4201,R000524,G001745,2023-08
4202,R000525,G003802,2023-08
4203,R000526,G003740,2023-08
4204,R000527,G004945,2023-08
4205,R000528,G003507,2023-08
4206,R000529,G003089,2023-08
4207,R000530,G004178,2023-08
4208,R000531,G000580,2023-08
4209,R000532,G004729,2023-08
4210,R000533,G002777,2023-08
4211,R000534,G000015,2023-08
4212,R000535,G000459,2023-08
4213,R000536,G003036,2023-08
4214,R000537,G000160,2023-08
4215,R000538,G004299,2023-08
4216,R000539,G000521,2023-08
4217,R000540,G000118,2023-08
4218,R000541,G000047,2023-08
4219,R000542,G004442,2023-08
4220,R000543,G000818,2023-08
4221,R000544,G005119,2023-08
4222,R000545,G001555,2023-08
4223,R000546,G004672,2023-08
4224,R000547,G002749,2023-08
4225,R000548,G002810,2023-08
4226,R000549,G001781,2023-08
4227,R000550,G001845,2023-08
4228,R000551,G000732,2023-08
4229,R000552,G001460,2023-08
4230,R000553,G004037,2023-08
4231,R000554,G003686,2023-08
4232,R000555,G001807,2023-08
4233,R000556,G002917,2023-08
4234,R000557,G000586,2023-08
4235,R000558,G004449,2023-08
4236,R000559,G002157,2023-08
4237,R000560,G004101,2023-08
4238,R000561,G002258,2023-08
4239,R000562,G001882,2023-08
4240,R000563,G003881,2023-08
4241,R000564,G004512,2023-08
4242,R000565,G003164,2023-08
4243,R000566,G004245,2023-08
4244,R000567,G004935,2023-08
4245,R000568,G003293,2023-08
4246,R000569,G003876,2023-08
4247,R000570,G004327,2023-08
4248,R000571,G005230,2023-08
4249,R000572,G001072,2023-08
4250,R000573,G004788,2023-08
4251,R000574,G001246,2023-08
4252,R000575,G002928,2023-08
4253,R000576,G004584,2023-08
4254,R000577,G000114,2023-08
4255,R000578,G000351,2023-08
4256,R000579,G004786,2023-08
4257,R000580,G005252,2023-08
4258,R000581,G004032,2023-08
4259,R000582,G003858,2023-08
4260,R000583,G004525,2023-08
4261,R000584,G000978,2023-08
4262,R000585,G001066,2023-08
4263,R000586,G001467,2023-08
4264,R000587,G001398,2023-08
4265,R000588,G004103,2023-08
4266,R000589,G000560,2023-08
4267,R000590,G002453,2023-08
4268,R000591,G001080,2023-08
4269,R000592,G003974,2023-08
4270,R000593,G001646,2023-08
4271,R000594,G001389,2023-08
4272,R000595,G002559,2023-08
4273,R000596,G001024,2023-08
4274,R000597,G003431,2023-08
4275,R000598,G005283,2023-08
4276,R000599,G004818,2023-08
4277,R000600,G000954,2023-08
4278,R000601,G001115,2023-08
4279,R000602,G002542,2023-08
4280,R000603,G004770,2023-08
4281,R000604,G004753,2023-08
4282,R000605,G001081,2023-08
4283,R000606,G003691,2023-08
4284,R000607,G001494,2023-08
4285,R000608,G004397,2023-08
4286,R000609,G004432,2023-08
4287,R000610,G002535,2023-08
4288,R000611,G004278,2023-08
4289,R000612,G002386,2023-08
4290,R000613,G003610,2023-08
4291,R000614,G002829,2023-08
4292,R000615,G004102,2023-08
4293,R000616,G004591,2023-08
4294,R000617,G000735,2023-08
4295,R000618,G001223,2023-08
4296,R000619,G003291,2023-08
4297,R000620,G002190,2023-08
4298,R000621,G000359,2023-08
4299,R000622,G001909,2023-08
4300,R000623,G004599,2023-08
4301,R000624,G004928,2023-08
4302,R000625,G003873,2023-08
4303,R000626,G001502,2023-08
4304,R000627,G005276,2023-08
4305,R000628,G001829,2023-08
4306,R000629,G000348,2023-08
4307,R000630,G000561,2023-08
4308,R000631,G003602,2023-08
4309,R000632,G005310,2023-08
4310,R000633,G000644,2023-08
4311,R000634,G000678,2023-08
4312,R000635,G001501,2023-08
4313,R000636,G005301,2023-08
4314,R000637,G000833,2023-08
4315,R000638,G004410,2023-08
4316,R000639,G002419,2023-08
4317,R000640,G000650,2023-08
4318,R000641,G000554,2023-08
4319,R000642,G002518,2023-08
4320,R000643,G001962,2023-08
4321,R000644,G003489,2023-08
4322,R000645,G002208,2023-08
4323,R000646,G000485,2023-08
4324,R000647,G002213,2023-08
4325,R000648,G000238,2023-08
4326,R000649,G002846,2023-08
4327,R000650,G001032,2023-08
4328,R000651,G004952,2023-08
4329,R000652,G005359,2023-08
4330,R000653,G003601,2023-08
4331,R000654,G000881,2023-08
4332,R000655,G004728,2023-08
4333,R000656,G001957,2023-08
4334,R000657,G001830,2023-08
4335,R000658,G000429,2023-08
4336,R000659,G001303,2023-08
4337,R000660,G002404,2023-08
4338,R000661,G004762,2023-08
4339,R000662,G002225,2023-08
4340,R000663,G004958,2023-08
4341,R000664,G005329,2023-08
4342,R000665,G004990,2023-08
4343,R000666,G005405,2023-08
4344,R000667,G003891,2023-08
4345,R000668,G005150,2023-08
4346,R000669,G003262,2023-08
4347,R000670,G002369,2023-08
4348,R000671,G005277,2023-08
4349,R000672,G004764,2023-08
4350,R000673,G002336,2023-08
4351,R000674,G005203,2023-08
4352,R000675,G003707,2023-08
4353,R000676,G001293,2023-08
4354,R000677,G000220,2023-08
4355,R000678,G003813,2023-08
4356,R000679,G003373,2023-08
4357,R000680,G002380,2023-08
4358,R000681,G002259,2023-08
4359,R000682,G003569,2023-08
4360,R000683,G002076,2023-08
4361,R000684,G002108,2023-08
4362,R000685,G001193,2023-08
4363,R000686,G002584,2023-08
4364,R000687,G004929,2023-08
4365,R000688,G001152,2023-08
4366,R000689,G002280,2023-08
4367,R000690,G003658,2023-08
4368,R000691,G003654,2023-08
4369,R000692,G001314,2023-08
4370,R000693,G001093,2023-08
4371,R000694,G001992,2023-08
4372,R000695,G002273,2023-08
4373,R000696,G000645,2023-08
4374,R000697,G000529,2023-08
4375,R000698,G000464,2023-08
4376,R000699,G004383,2023-08
4377,R000700,G004779,2023-08
4378,R000701,G004369,2023-08
4379,R000702,G004409,2023-08
4380,R000703,G001630,2023-08
4381,R000704,G003361,2023-08
4382,R000705,G004394,2023-08
4383,R000706,G000590,2023-08
4384,R000707,G000596,2023-08
4385,R000708,G003568,2023-08
4386,R000709,G003893,2023-08
4387,R000710,G000745,2023-08
4388,R000711,G002748,2023-08
4389,R000712,G000046,2023-08
4390,R000713,G002367,2023-08
4391,R000714,G005092,2023-08
4392,R000715,G000065,2023-08
4393,R000716,G003842,2023-08
4394,R000717,G001087,2023-08
4395,R000718,G001621,2023-08
4396,R000719,G002075,2023-08
4397,R000720,G002266,2023-08
4398,R000721,G002154,2023-08
4399,R000722,G002833,2023-08
4400,R000723,G001084,2023-08
4401,R000724,G002445,2023-08
4402,R000725,G004283,2023-08
4403,R000726,G001163,2023-08
4404,R000727,G002253,2023-08
4405,R000728,G005072,2023-08
4406,R000729,G000892,2023-08
4407,R000730,G004680,2023-08
4408,R000731,G004896,2023-08
4409,R000732,G005390,2023-08
4410,R000733,G003774,2023-08
4411,R000734,G002412,2023-08
4412,R000735,G001481,2023-08
4413,R000736,G004039,2023-08
4414,R000737,G003849,2023-08
4415,R000738,G001160,2023-08
4416,R000739,G002366,2023-08
4417,R000740,G004454,2023-08
4418,R000741,G002132,2023-08
4419,R000742,G000543,2023-08
4420,R000743,G003027,2023-08
4421,R000744,G002387,2023-08
4422,R000745,G001441,2023-08
4423,R000746,G005185,2023-08
4424,R000747,G001121,2023-08
4425,R000748,G000614,2023-08
4426,R000749,G001631,2023-08
